Date,XST.TO,XFN.TO,XEG.TO,XRE.TO,XIT.TO,XIC.TO,XGD.TO, XUT.TO ,XHC.TO,XQQ.TO,BTC-CAD,,,,,,,,,,
1/29/2019, $58.19 , $36.48 , $9.50 , $17.90 , $19.28 , $24.65 , $11.79 , $21.37 , $45.85 ,53.470001,4575.868652,,,,,,,,,,
1/30/2019, $57.59 , $36.49 , $9.60 , $17.95 , $19.35 , $24.64 , $11.77 , $21.32 , $46.27 ,54.779999,4582.062988,,,,,,,,,,
1/31/2019, $58.04 , $36.60 , $9.51 , $17.98 , $19.60 , $24.76 , $12.00 , $21.43 , $46.82 ,55.599998,4540.254883,,,,,,,,,,
2/1/2019, $58.18 , $36.47 , $9.44 , $17.95 , $19.68 , $24.71 , $11.90 , $21.44 , $46.93 ,55.310001,4569.05127,,,,,,,,,,
2/4/2019, $58.53 , $36.60 , $9.54 , $18.00 , $20.00 , $24.84 , $11.92 , $21.52 , $46.87 ,55.900002,4537.555664,,,,,,,,,,
2/5/2019, $59.76 , $36.84 , $9.54 , $18.15 , $20.07 , $25.00 , $11.97 , $21.66 , $46.97 ,56.450001,4550.22168,,,,,,,,,,
2/6/2019, $59.80 , $36.95 , $9.56 , $18.23 , $20.03 , $25.02 , $11.92 , $21.83 , $47.10 ,56.299999,4511.464844,,,,,,,,,,
2/7/2019, $60.25 , $36.98 , $9.33 , $18.33 , $20.05 , $25.01 , $11.91 , $21.86 , $46.63 ,55.560001,4525.546387,,,,,,,,,,
2/8/2019, $60.17 , $36.84 , $9.23 , $18.32 , $20.15 , $24.90 , $12.04 , $21.91 , $46.68 ,55.610001,4868.560059,,,,,,,,,,
2/11/2019, $60.17 , $36.67 , $9.32 , $18.34 , $20.14 , $24.79 , $11.94 , $21.87 , $46.65 ,55.619999,4853.72998,,,,,,,,,,
2/12/2019, $60.28 , $36.92 , $9.44 , $18.28 , $20.27 , $24.91 , $11.83 , $21.80 , $47.35 ,56.450001,4833.307617,,,,,,,,,,
2/13/2019, $59.97 , $36.88 , $9.54 , $18.17 , $20.18 , $24.89 , $11.71 , $21.75 , $47.42 ,56.459999,4816.430664,,,,,,,,,,
2/14/2019, $60.36 , $36.86 , $9.61 , $18.39 , $20.91 , $25.02 , $11.83 , $21.88 , $47.59 ,56.549999,4809.438965,,,,,,,,,,
2/15/2019, $60.04 , $37.26 , $9.92 , $18.30 , $20.80 , $25.25 , $11.92 , $21.88 , $48.16 ,56.75,4795.944824,,,,,,,,,,
2/19/2019, $60.06 , $37.38 , $10.01 , $18.33 , $21.05 , $25.39 , $12.35 , $21.90 , $48.12 ,56.869999,5214.447266,,,,,,,,,,
2/20/2019, $60.15 , $37.74 , $10.03 , $18.36 , $21.03 , $25.55 , $12.44 , $21.93 , $48.01 ,56.84,5268.663574,,,,,,,,,,
2/21/2019, $59.64 , $37.67 , $9.96 , $18.43 , $21.07 , $25.52 , $12.38 , $21.97 , $47.59 ,56.639999,5230.749023,,,,,,,,,,
2/22/2019, $59.83 , $37.54 , $9.98 , $18.33 , $21.26 , $25.53 , $12.30 , $21.86 , $47.95 ,57.060001,5261.859863,,,,,,,,,,
2/25/2019, $59.69 , $37.72 , $10.04 , $18.33 , $21.29 , $25.61 , $12.20 , $21.92 , $48.10 ,57.27,5119.754395,,,,,,,,,,
2/26/2019, $60.28 , $37.71 , $10.03 , $18.38 , $21.17 , $25.62 , $12.13 , $22.05 , $48.05 ,57.330002,5074.162109,,,,,,,,,,
2/27/2019, $60.10 , $37.83 , $10.11 , $18.37 , $21.27 , $25.64 , $11.92 , $22.07 , $47.91 ,57.279999,5062.506348,,,,,,,,,,
2/28/2019, $59.87 , $37.57 , $10.05 , $18.58 , $21.28 , $25.54 , $11.93 , $22.28 , $47.84 ,57.139999,5074.797852,,,,,,,,,,
3/1/2019, $60.36 , $37.63 , $10.16 , $18.52 , $21.58 , $25.64 , $11.79 , $22.36 , $48.41 ,57.560001,5131.505859,,,,,,,,,,
3/4/2019, $60.42 , $37.72 , $10.00 , $18.55 , $21.43 , $25.61 , $11.90 , $22.46 , $47.94 ,57.529999,5008.06543,,,,,,,,,,
3/5/2019, $60.48 , $37.76 , $10.03 , $18.72 , $21.50 , $25.69 , $11.97 , $22.46 , $48.16 ,57.630001,5202.634766,,,,,,,,,,
3/6/2019, $60.48 , $37.78 , $9.91 , $18.77 , $21.67 , $25.69 , $11.79 , $22.62 , $47.54 ,57.27,5247.945313,,,,,,,,,,
3/7/2019, $60.45 , $37.56 , $9.92 , $18.81 , $21.54 , $25.63 , $11.93 , $22.70 , $47.18 ,56.540001,5259.135254,,,,,,,,,,
3/8/2019, $60.06 , $37.50 , $9.72 , $18.75 , $21.50 , $25.55 , $12.22 , $22.68 , $47.03 ,56.459999,5233.188477,,,,,,,,,,
3/11/2019, $60.07 , $37.67 , $9.82 , $18.73 , $21.89 , $25.73 , $12.18 , $22.79 , $47.50 ,57.650002,5231.508789,,,,,,,,,,
3/12/2019, $59.85 , $37.66 , $9.88 , $18.73 , $21.99 , $25.77 , $12.39 , $23.00 , $47.83 ,57.959999,5222.496094,,,,,,,,,,
3/13/2019, $59.85 , $37.68 , $10.03 , $18.67 , $21.87 , $25.81 , $12.36 , $22.98 , $48.22 ,58.389999,5195.300781,,,,,,,,,,
3/14/2019, $59.50 , $37.56 , $10.04 , $18.60 , $22.04 , $25.72 , $12.10 , $23.00 , $48.16 ,58.310001,5229.213867,,,,,,,,,,
3/15/2019, $59.50 , $37.82 , $10.00 , $18.66 , $22.01 , $25.80 , $12.13 , $22.99 , $48.40 ,58.810001,5284.845703,,,,,,,,,,
3/18/2019, $59.43 , $38.13 , $10.18 , $18.71 , $22.07 , $25.99 , $11.97 , $23.03 , $48.35 ,58.959999,5378.759766,,,,,,,,,,
3/19/2019, $59.18 , $38.08 , $10.10 , $18.77 , $21.87 , $25.90 , $11.94 , $22.88 , $48.67 ,59.09,5425.47168,,,,,,,,,,
3/20/2019, $59.22 , $37.80 , $10.28 , $18.85 , $21.86 , $25.87 , $12.18 , $22.91 , $48.43 ,59.5,5432.325684,,,,,,,,,,
3/21/2019, $59.51 , $37.72 , $10.37 , $19.04 , $22.20 , $25.99 , $12.32 , $23.04 , $48.47 ,60.32,5386.678223,,,,,,,,,,
3/22/2019, $59.88 , $37.24 , $10.08 , $19.12 , $21.85 , $25.74 , $12.48 , $23.21 , $47.68 ,59.009998,5401.171387,,,,,,,,,,
3/25/2019, $60.47 , $37.07 , $9.86 , $19.11 , $21.88 , $25.52 , $12.70 , $23.13 , $47.61 ,58.91,5308.334961,,,,,,,,,,
3/26/2019, $60.37 , $37.16 , $10.02 , $19.12 , $21.97 , $25.66 , $12.77 , $23.20 , $47.91 ,59.18,5332.237305,,,,,,,,,,
3/27/2019, $60.95 , $37.10 , $9.85 , $19.17 , $21.98 , $25.62 , $12.62 , $23.28 , $47.80 ,58.849998,5481.368652,,,,,,,,,,
3/28/2019, $61.31 , $37.14 , $9.87 , $19.21 , $22.26 , $25.70 , $12.31 , $23.27 , $47.87 ,58.98,5465.803711,,,,,,,,,,
3/29/2019, $61.40 , $36.99 , $9.82 , $19.19 , $22.44 , $25.61 , $12.22 , $23.23 , $48.20 ,59.369999,5471.125,,,,,,,,,,
4/1/2019, $61.33 , $37.53 , $9.99 , $19.15 , $22.48 , $25.81 , $11.97 , $23.15 , $48.40 ,60.220001,5536.000977,,,,,,,,,,
4/2/2019, $61.85 , $37.63 , $9.95 , $19.07 , $22.53 , $25.87 , $12.07 , $23.18 , $48.45 ,60.400002,6511.953125,,,,,,,,,,
4/3/2019, $61.94 , $37.75 , $9.82 , $19.14 , $22.61 , $25.89 , $12.05 , $23.32 , $48.22 ,60.73,6636.124512,,,,,,,,,,
4/4/2019, $61.97 , $37.82 , $9.87 , $19.04 , $22.15 , $25.95 , $12.32 , $23.30 , $48.16 ,60.68,6580.059082,,,,,,,,,,
4/5/2019, $62.19 , $37.90 , $10.15 , $18.98 , $22.32 , $26.07 , $12.33 , $23.39 , $48.40 ,61,6744.352539,,,,,,,,,,
4/8/2019, $62.41 , $37.86 , $10.31 , $18.97 , $22.34 , $26.10 , $12.36 , $23.38 , $48.33 ,61.150002,7042.536621,,,,,,,,,,
4/9/2019, $62.47 , $37.70 , $10.23 , $18.95 , $22.44 , $26.01 , $12.43 , $23.34 , $48.15 ,60.900002,6938.990234,,,,,,,,,,
4/10/2019, $62.77 , $37.82 , $10.41 , $19.08 , $22.55 , $26.10 , $12.27 , $23.38 , $48.17 ,61.25,7092.382813,,,,,,,,,,
4/11/2019, $62.89 , $37.92 , $10.39 , $19.02 , $22.79 , $26.12 , $12.16 , $23.38 , $47.61 ,61.130001,6775.661621,,,,,,,,,,
4/12/2019, $62.71 , $38.12 , $10.49 , $19.05 , $22.95 , $26.23 , $12.10 , $23.42 , $47.26 ,61.349998,6786.640625,,,,,,,,,,
4/15/2019, $62.74 , $38.34 , $10.44 , $18.95 , $23.02 , $26.29 , $12.16 , $23.46 , $47.34 ,61.369999,6774.749512,,,,,,,,,,
4/16/2019, $62.63 , $38.55 , $10.48 , $18.66 , $22.84 , $26.27 , $11.89 , $23.41 , $46.80 ,61.59,6994.461426,,,,,,,,,,
4/17/2019, $61.85 , $38.72 , $10.62 , $18.51 , $22.88 , $26.34 , $11.82 , $23.43 , $45.56 ,61.830002,7011.022461,,,,,,,,,,
4/18/2019, $61.83 , $38.87 , $10.61 , $18.65 , $23.07 , $26.43 , $11.65 , $23.40 , $45.53 ,61.860001,7091.094727,,,,,,,,,,
4/22/2019, $61.90 , $38.70 , $10.78 , $18.51 , $23.12 , $26.39 , $11.45 , $23.38 , $45.55 ,62.07,7205.912109,,,,,,,,,,
4/23/2019, $62.04 , $38.87 , $10.94 , $18.46 , $23.27 , $26.54 , $11.41 , $23.43 , $46.15 ,62.84,7483.615234,,,,,,,,,,
4/24/2019, $61.47 , $38.52 , $10.69 , $18.40 , $23.14 , $26.42 , $11.55 , $23.27 , $46.23 ,62.68,7374.378418,,,,,,,,,,
4/25/2019, $61.75 , $38.58 , $10.61 , $18.36 , $23.13 , $26.40 , $11.47 , $23.30 , $46.60 ,62.939999,7023.634277,,,,,,,,,,
4/26/2019, $61.73 , $38.74 , $10.46 , $18.51 , $23.26 , $26.47 , $11.65 , $23.29 , $46.96 ,62.950001,7107.364746,,,,,,,,,,
4/29/2019, $61.70 , $38.92 , $10.48 , $18.54 , $23.43 , $26.46 , $11.38 , $23.21 , $47.08 ,63.080002,7060.375977,,,,,,,,,,
4/30/2019, $61.65 , $39.00 , $10.34 , $18.48 , $23.85 , $26.42 , $11.41 , $23.25 , $47.20 ,62.630001,7165.55957,,,,,,,,,,
5/1/2019, $61.77 , $38.94 , $10.05 , $18.48 , $24.05 , $26.29 , $11.25 , $23.18 , $46.98 ,62.459999,7261.495117,,,,,,,,,,
5/2/2019, $61.82 , $38.84 , $9.79 , $18.40 , $24.45 , $26.15 , $11.12 , $23.19 , $47.08 ,62.110001,7415.341797,,,,,,,,,,
5/3/2019, $61.71 , $38.98 , $9.89 , $18.44 , $24.59 , $26.30 , $11.15 , $23.28 , $47.47 ,63.139999,7744.747559,,,,,,,,,,
5/6/2019, $61.90 , $38.95 , $9.88 , $18.56 , $24.67 , $26.28 , $11.14 , $23.32 , $47.67 ,62.75,7729.133789,,,,,,,,,,
5/7/2019, $62.37 , $38.61 , $9.75 , $18.59 , $24.17 , $26.08 , $11.39 , $23.30 , $46.85 ,61.450001,7853.212891,,,,,,,,,,
5/8/2019, $62.39 , $38.59 , $9.92 , $18.55 , $24.43 , $26.15 , $11.27 , $23.33 , $47.06 ,61.330002,8060.439941,,,,,,,,,,
5/9/2019, $62.89 , $38.38 , $9.92 , $18.56 , $24.35 , $26.02 , $11.21 , $23.37 , $46.84 ,61.009998,8314.330078,,,,,,,,,,
5/10/2019, $62.60 , $38.30 , $9.85 , $18.72 , $24.35 , $25.98 , $11.09 , $23.37 , $46.98 ,61.040001,8555.669922,,,,,,,,,,
5/13/2019, $62.62 , $37.92 , $9.62 , $18.88 , $23.89 , $25.82 , $11.47 , $23.48 , $46.14 ,58.970001,10534.09961,,,,,,,,,,
5/14/2019, $63.02 , $38.12 , $9.82 , $18.88 , $24.10 , $25.99 , $11.43 , $23.65 , $46.49 ,59.650002,10761.16406,,,,,,,,,,
5/15/2019, $63.36 , $38.11 , $9.82 , $18.87 , $24.48 , $26.05 , $11.40 , $23.64 , $46.48 ,60.450001,11029.2627,,,,,,,,,,
5/16/2019, $63.83 , $38.23 , $9.89 , $19.01 , $25.13 , $26.23 , $11.26 , $23.64 , $46.76 ,61.040001,10615.14551,,,,,,,,,,
5/17/2019, $64.13 , $38.11 , $9.73 , $18.94 , $25.05 , $26.18 , $11.34 , $23.74 , $46.80 ,60.419998,9891.103516,,,,,,,,,,
5/21/2019, $63.81 , $38.29 , $9.79 , $19.02 , $24.90 , $26.25 , $11.30 , $23.75 , $47.06 ,60.009998,10674.70508,,,,,,,,,,
5/22/2019, $64.34 , $38.10 , $9.54 , $19.07 , $25.23 , $26.07 , $11.16 , $23.85 , $47.42 ,59.77,10318.5459,,,,,,,,,,
5/23/2019, $64.39 , $37.71 , $9.16 , $19.05 , $24.98 , $25.79 , $11.21 , $23.89 , $47.11 ,58.860001,10619.59082,,,,,,,,,,
5/24/2019, $64.27 , $37.89 , $9.19 , $18.96 , $25.01 , $25.92 , $11.23 , $23.83 , $47.38 ,58.759998,10732.25586,,,,,,,,,,
5/27/2019, $64.27 , $38.12 , $9.34 , $19.07 , $25.20 , $26.08 , $11.24 , $23.92 , $47.60 ,58.84,11834.52539,,,,,,,,,,
5/28/2019, $64.29 , $37.80 , $9.24 , $18.84 , $25.35 , $25.96 , $11.21 , $24.02 , $46.83 ,58.630001,11762.53125,,,,,,,,,,
5/29/2019, $63.33 , $37.54 , $9.36 , $18.73 , $24.75 , $25.75 , $11.23 , $23.97 , $46.38 ,58.110001,11702.86426,,,,,,,,,,
5/30/2019, $63.33 , $37.38 , $9.23 , $18.72 , $24.93 , $25.70 , $11.41 , $23.85 , $46.44 ,58.32,11251.51172,,,,,,,,,,
5/31/2019, $63.19 , $37.01 , $9.13 , $18.71 , $24.81 , $25.64 , $11.90 , $23.94 , $46.12 ,57.380001,11601.27539,,,,,,,,,,
6/3/2019, $63.28 , $37.06 , $9.03 , $18.74 , $24.10 , $25.57 , $12.32 , $23.98 , $46.50 ,56.16,11035.08106,,,,,,,,,,
6/4/2019, $63.47 , $37.55 , $9.06 , $18.65 , $24.51 , $25.82 , $12.38 , $23.98 , $46.90 ,57.68,10321.90723,,,,,,,,,,
6/5/2019, $64.07 , $37.67 , $8.83 , $18.80 , $25.11 , $25.90 , $12.46 , $24.12 , $47.21 ,58.110001,10500.91699,,,,,,,,,,
6/6/2019, $63.77 , $37.70 , $8.89 , $18.94 , $25.42 , $25.94 , $12.57 , $24.28 , $47.34 ,58.509998,10446.63281,,,,,,,,,,
6/7/2019, $63.39 , $37.71 , $8.93 , $19.01 , $25.75 , $26.00 , $12.46 , $24.32 , $47.83 ,59.669998,10687.58008,,,,,,,,,,
6/10/2019, $63.42 , $37.75 , $8.89 , $19.03 , $25.91 , $25.93 , $12.32 , $24.24 , $48.04 ,60.299999,10612.03711,,,,,,,,,,
6/11/2019, $63.32 , $37.75 , $8.95 , $18.92 , $25.96 , $25.99 , $12.37 , $24.21 , $48.06 ,60.400002,10529.19336,,,,,,,,,,
6/12/2019, $63.74 , $37.45 , $8.84 , $18.93 , $26.18 , $25.95 , $12.60 , $24.29 , $48.19 ,60.049999,10862.73731,,,,,,,,,,
6/13/2019, $63.44 , $37.52 , $8.93 , $19.02 , $26.03 , $25.98 , $12.73 , $24.27 , $48.14 ,60.290001,10970.2168,,,,,,,,,,
6/14/2019, $63.67 , $37.77 , $8.91 , $18.99 , $26.16 , $26.10 , $12.83 , $24.36 , $48.08 ,60.18,11675.84375,,,,,,,,,,
6/17/2019, $64.21 , $37.77 , $9.04 , $19.05 , $26.30 , $26.17 , $12.93 , $24.37 , $48.22 ,60.470001,12500.92285,,,,,,,,,,
6/18/2019, $64.44 , $38.24 , $9.12 , $19.18 , $26.34 , $26.42 , $13.02 , $24.42 , $48.66 ,61.369999,12145.82227,,,,,,,,,,
6/19/2019, $64.27 , $38.17 , $8.97 , $19.07 , $26.74 , $26.21 , $13.04 , $24.38 , $48.79 ,61.43,12307.58594,,,,,,,,,,
6/20/2019, $63.18 , $38.23 , $9.13 , $19.00 , $26.60 , $26.31 , $13.49 , $24.49 , $48.96 ,61.98,12562.9043,,,,,,,,,,
6/21/2019, $61.91 , $38.09 , $9.06 , $19.03 , $26.45 , $26.21 , $13.59 , $24.45 , $48.87 ,61.880001,13422.27344,,,,,,,,,,
6/24/2019, $62.00 , $38.13 , $9.05 , $19.04 , $26.19 , $26.24 , $13.98 , $24.39 , $48.71 ,61.830002,14518.05078,,,,,,,,,,
6/25/2019, $61.60 , $37.93 , $8.99 , $18.99 , $25.23 , $26.01 , $13.81 , $24.29 , $48.53 ,60.810001,15539.83887,,,,,,,,,,
6/26/2019, $61.20 , $37.83 , $9.13 , $18.62 , $25.17 , $25.91 , $13.76 , $24.12 , $48.09 ,61.080002,17080.41992,,,,,,,,,,
6/27/2019, $61.77 , $37.75 , $8.90 , $18.67 , $25.56 , $25.93 , $13.64 , $24.02 , $48.37 ,61.349998,14643.60547,,,,,,,,,,
6/28/2019, $61.51 , $37.88 , $8.92 , $18.66 , $25.51 , $26.04 , $13.79 , $24.17 , $48.29 ,61.330002,16263.38184,,,,,,,,,,
7/2/2019, $61.65 , $38.24 , $8.80 , $18.80 , $26.04 , $26.18 , $13.74 , $24.33 , $49.00 ,62.400002,14150.73828,,,,,,,,,,
7/3/2019, $62.73 , $38.46 , $8.84 , $19.08 , $26.25 , $26.36 , $13.68 , $24.53 , $49.65 ,62.990002,15618.60645,,,,,,,,,,
7/4/2019, $62.37 , $38.50 , $8.90 , $19.05 , $26.27 , $26.38 , $13.89 , $24.51 , $49.80 ,63.139999,14635.83203,,,,,,,,,,
7/5/2019, $62.29 , $38.49 , $8.88 , $19.01 , $26.06 , $26.31 , $13.65 , $24.48 , $49.18 ,62.75,14362.19727,,,,,,,,,,
7/8/2019, $62.14 , $38.37 , $8.81 , $19.03 , $26.20 , $26.20 , $13.70 , $24.57 , $48.85 ,62.290001,16097.89746,,,,,,,,,,
7/9/2019, $62.20 , $38.49 , $8.94 , $19.09 , $26.34 , $26.32 , $13.85 , $24.57 , $48.80 ,62.669998,16506.27344,,,,,,,,,,
7/10/2019, $62.75 , $38.35 , $9.12 , $19.13 , $26.19 , $26.36 , $14.09 , $24.67 , $49.00 ,63.27,15892.87793,,,,,,,,,,
7/11/2019, $62.67 , $38.31 , $9.13 , $19.02 , $26.19 , $26.32 , $13.98 , $24.64 , $48.80 ,63.18,14844.01074,,,,,,,,,,
7/12/2019, $62.51 , $38.17 , $9.12 , $18.98 , $25.96 , $26.25 , $14.05 , $24.38 , $48.20 ,63.52,15407.45606,,,,,,,,,,
7/15/2019, $62.27 , $38.17 , $9.08 , $18.95 , $26.46 , $26.28 , $14.09 , $24.40 , $48.43 ,63.689999,14216.49023,,,,,,,,,,
7/16/2019, $62.23 , $38.16 , $8.93 , $18.85 , $26.16 , $26.26 , $13.98 , $24.35 , $48.43 ,63.450001,12402.63184,,,,,,,,,,
7/17/2019, $62.14 , $38.06 , $8.82 , $18.88 , $26.35 , $26.23 , $14.42 , $24.38 , $48.40 ,63.139999,12653.99902,,,,,,,,,,
7/18/2019, $61.74 , $38.15 , $8.67 , $18.87 , $26.48 , $26.26 , $14.83 , $24.41 , $48.55 ,63.189999,13914.01074,,,,,,,,,,
7/19/2019, $61.59 , $38.14 , $8.74 , $18.86 , $26.45 , $26.24 , $14.79 , $24.34 , $48.36 ,62.689999,13754.87402,,,,,,,,,,
7/22/2019, $61.66 , $38.15 , $8.79 , $18.88 , $26.77 , $26.29 , $14.91 , $24.43 , $48.15 ,63.23,13578.97754,,,,,,,,,,
7/23/2019, $62.30 , $38.33 , $8.83 , $19.04 , $26.73 , $26.38 , $14.80 , $24.48 , $48.49 ,63.599998,13011.09473,,,,,,,,,,
7/24/2019, $62.39 , $38.54 , $8.74 , $19.03 , $27.00 , $26.46 , $14.92 , $24.54 , $48.44 ,64.059998,12896.1582,,,,,,,,,,
7/25/2019, $62.65 , $38.29 , $8.48 , $18.90 , $27.02 , $26.25 , $14.68 , $24.42 , $48.31 ,63.419998,13045.16406,,,,,,,,,,
7/26/2019, $63.58 , $38.38 , $8.41 , $18.95 , $27.36 , $26.33 , $14.58 , $24.43 , $48.57 ,64.169998,13006.59277,,,,,,,,,,
7/29/2019, $63.83 , $38.39 , $8.26 , $18.96 , $26.70 , $26.27 , $14.77 , $24.52 , $48.79 ,63.919998,12532.49805,,,,,,,,,,
7/30/2019, $63.43 , $38.20 , $8.46 , $18.91 , $26.51 , $26.24 , $14.77 , $24.46 , $48.41 ,63.549999,12632.23438,,,,,,,,,,
7/31/2019, $63.26 , $38.20 , $8.56 , $18.88 , $26.34 , $26.14 , $14.14 , $24.52 , $48.33 ,62.849998,13309.30664,,,,,,,,,,
8/1/2019, $64.10 , $37.79 , $8.37 , $18.99 , $26.96 , $26.11 , $14.83 , $24.66 , $48.28 ,62.389999,13742.77832,,,,,,,,,,
8/2/2019, $63.80 , $37.49 , $8.21 , $18.97 , $26.21 , $25.93 , $14.76 , $24.68 , $48.19 ,61.490002,13903.7334,,,,,,,,,,
8/6/2019, $63.81 , $37.02 , $7.99 , $18.88 , $26.08 , $25.73 , $15.40 , $24.67 , $47.28 ,60.119999,15244.8457,,,,,,,,,,
8/7/2019, $64.24 , $37.18 , $7.95 , $19.16 , $26.41 , $25.92 , $15.82 , $24.81 , $47.48 ,60.459999,15895.17773,,,,,,,,,,
8/8/2019, $64.95 , $37.42 , $8.08 , $19.16 , $26.91 , $26.13 , $15.88 , $24.89 , $48.14 ,61.759998,15831.15039,,,,,,,,,,
8/9/2019, $65.00 , $37.33 , $8.11 , $19.10 , $27.03 , $26.03 , $15.70 , $24.87 , $48.26 ,61.189999,15722.91113,,,,,,,,,,
8/12/2019, $64.96 , $37.01 , $8.00 , $19.13 , $26.86 , $25.88 , $15.63 , $24.92 , $47.80 ,60.490002,15066.45117,,,,,,,,,,
8/13/2019, $65.13 , $37.25 , $8.08 , $19.26 , $27.02 , $26.05 , $15.35 , $25.08 , $48.52 ,61.740002,14398.29492,,,,,,,,,,
8/14/2019, $64.75 , $36.53 , $7.81 , $19.15 , $26.35 , $25.59 , $15.50 , $24.96 , $47.29 ,59.900002,13380.92871,,,,,,,,,,
8/15/2019, $65.02 , $36.42 , $7.75 , $19.24 , $26.49 , $25.54 , $15.62 , $24.95 , $47.50 ,59.880001,13732.50391,,,,,,,,,,
8/16/2019, $65.48 , $36.77 , $7.82 , $19.34 , $26.88 , $25.76 , $15.49 , $25.04 , $47.93 ,60.889999,13772.40234,,,,,,,,,,
8/19/2019, $65.88 , $37.13 , $8.02 , $19.50 , $27.17 , $26.01 , $15.38 , $25.34 , $48.43 ,61.75,14551.79883,,,,,,,,,,
8/20/2019, $65.37 , $36.73 , $7.91 , $19.55 , $27.38 , $25.87 , $15.80 , $25.33 , $48.01 ,61.360001,14335.01172,,,,,,,,,,
8/21/2019, $65.30 , $36.94 , $7.99 , $19.50 , $27.81 , $25.99 , $15.74 , $25.41 , $48.48 ,61.860001,13472.25098,,,,,,,,,,
8/22/2019, $64.66 , $36.98 , $7.94 , $19.47 , $27.95 , $25.93 , $15.71 , $25.36 , $48.35 ,61.669998,13468.73242,,,,,,,,,,
8/23/2019, $63.93 , $36.47 , $7.69 , $19.25 , $27.27 , $25.60 , $16.22 , $25.27 , $47.13 ,59.599998,13857.70606,,,,,,,,,,
8/26/2019, $64.18 , $36.50 , $7.70 , $19.26 , $27.53 , $25.72 , $16.19 , $25.12 , $47.60 ,60.529999,13744.16797,,,,,,,,,,
8/27/2019, $64.95 , $36.42 , $7.66 , $19.38 , $28.09 , $25.83 , $16.77 , $25.32 , $47.49 ,60.5,13532.55664,,,,,,,,,,
8/28/2019, $65.26 , $36.65 , $7.90 , $19.47 , $27.75 , $25.97 , $16.79 , $25.42 , $47.65 ,60.639999,12980.54297,,,,,,,,,,
8/29/2019, $65.88 , $37.00 , $8.11 , $19.48 , $27.95 , $26.17 , $16.32 , $25.46 , $48.15 ,61.599998,12633.75977,,,,,,,,,,
8/30/2019, $66.10 , $37.13 , $8.04 , $19.59 , $27.80 , $26.26 , $16.41 , $25.61 , $48.23 ,61.5,12802.51465,,,,,,,,,,
9/3/2019, $65.38 , $36.91 , $7.99 , $19.73 , $27.83 , $26.18 , $16.63 , $25.89 , $48.09 ,60.869999,14171.90918,,,,,,,,,,
9/4/2019, $66.42 , $37.03 , $8.06 , $19.77 , $27.89 , $26.28 , $16.76 , $25.92 , $48.11 ,61.740002,14011.88477,,,,,,,,,,
9/5/2019, $66.85 , $37.51 , $8.27 , $19.64 , $28.54 , $26.48 , $15.95 , $25.84 , $48.40 ,62.849998,13992.04395,,,,,,,,,,
9/6/2019, $67.26 , $37.66 , $8.24 , $19.54 , $28.12 , $26.42 , $15.46 , $25.79 , $48.55 ,62.740002,13636.85254,,,,,,,,,,
9/9/2019, $67.24 , $37.87 , $8.42 , $19.48 , $27.41 , $26.38 , $15.03 , $25.66 , $48.13 ,62.650002,13610.89258,,,,,,,,,,
9/10/2019, $66.88 , $38.12 , $8.62 , $19.36 , $26.68 , $26.44 , $14.89 , $25.50 , $47.95 ,62.41,13299.99902,,,,,,,,,,
9/11/2019, $66.93 , $38.43 , $8.62 , $19.34 , $27.25 , $26.55 , $15.03 , $25.53 , $48.43 ,62.98,13420.69238,,,,,,,,,,
9/12/2019, $66.40 , $38.74 , $8.66 , $19.32 , $27.52 , $26.62 , $14.86 , $25.58 , $48.49 ,63.290001,13754.79688,,,,,,,,,,
9/13/2019, $66.22 , $39.08 , $8.73 , $19.32 , $27.13 , $26.71 , $14.70 , $25.66 , $48.34 ,63.119999,13769.63379,,,,,,,,,,
9/16/2019, $65.09 , $38.95 , $9.52 , $19.58 , $27.08 , $26.78 , $14.80 , $25.71 , $48.29 ,62.779999,13608.0166,,,,,,,,,,
9/17/2019, $65.71 , $39.15 , $9.31 , $19.79 , $26.92 , $26.92 , $15.31 , $25.81 , $48.46 ,63.080002,13562.19922,,,,,,,,,,
9/18/2019, $65.82 , $39.24 , $9.18 , $19.83 , $26.87 , $26.89 , $15.09 , $25.81 , $48.34 ,63.060001,13561.01856,,,,,,,,,,
9/19/2019, $66.37 , $39.41 , $9.14 , $19.89 , $27.00 , $26.98 , $15.37 , $25.87 , $48.72 ,63.220001,13611.21289,,,,,,,,,,
9/20/2019, $66.19 , $39.56 , $9.19 , $20.02 , $26.76 , $27.02 , $15.65 , $26.04 , $49.03 ,62.639999,13504.49121,,,,,,,,,,
9/23/2019, $66.61 , $39.41 , $9.18 , $19.98 , $26.63 , $26.99 , $15.91 , $26.07 , $48.78 ,62.59,12903.61328,,,,,,,,,,
9/24/2019, $66.95 , $39.13 , $8.96 , $19.95 , $25.88 , $26.65 , $16.08 , $26.09 , $48.49 ,61.66,11414.66406,,,,,,,,,,
9/25/2019, $66.82 , $39.31 , $8.91 , $20.07 , $26.39 , $26.65 , $15.64 , $26.11 , $48.39 ,62.450001,11252.60742,,,,,,,,,,
9/26/2019, $66.35 , $39.43 , $8.86 , $20.15 , $26.46 , $26.65 , $15.50 , $26.41 , $48.33 ,62.110001,10774.27637,,,,,,,,,,
9/27/2019, $65.80 , $39.50 , $8.82 , $20.06 , $26.16 , $26.52 , $15.09 , $26.29 , $48.03 ,61.41,10927.64648,,,,,,,,,,
